R,Homepage.1,1573122879853,343,false,829,6064,200,https://localhost:8443/posters/,text/html,1,41,0,101,33,134,,,,,0,,
R,Homepage.1.1,1573122880257,52,false,562,51759,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Railways/Railways_7.jpg,image/jpeg,0,0,31,14,31,45,,,,,0,,
R,Homepage.1.5,1573122880312,21,false,522,1492,200,https://localhost:8443/posters/assets/js/posterMiniCart.js,application/javascript,0,0,18,1,18,19,,,,,0,,
R,Homepage.1.2,1573122880257,100,false,1095,40669,200,https://localhost:8443/posters/assets/img/products/Flora_and_Fauna/Animals/Animals_1.jpg,image/jpeg,0,41,0,26,70,96,,,,,0,,
R,Homepage.1.3,1573122880257,110,false,1074,4109,200,https://localhost:8443/posters/assets/js/bootstrap-paginator.min.js,application/javascript,1,60,0,20,86,106,,,,,0,,
R,Homepage.1.6,1573122880335,37,false,523,20127,200,https://localhost:8443/posters/assets/css/bootstrap.min.css,text/css,0,0,26,10,26,36,,,,,0,,
R,Homepage.1.4,1573122880259,113,false,1060,3074,200,https://localhost:8443/posters/assets/ico/favicon.ico,image/x-icon,1,60,0,22,83,105,,,,,0,,
R,Homepage.1.9,1573122880374,6,false,517,1474,200,https://localhost:8443/posters/assets/css/posters.css,text/css,0,0,4,0,4,4,,,,,0,,
R,Homepage.1.8,1573122880370,11,false,514,1865,200,https://localhost:8443/posters/assets/js/poster.js,application/javascript,0,0,9,0,9,9,,,,,0,,
R,Homepage.1.10,1573122880383,48,false,521,10211,200,https://localhost:8443/posters/assets/js/bootstrap.min.js,application/javascript,0,0,5,4,5,9,,,,,0,,
R,Homepage.1.12,1573122880431,19,false,545,46621,200,https://localhost:8443/posters/assets/img/products/Food/Cold_Cuts/Cold_Cuts_1.jpg,image/jpeg,0,0,5,13,5,18,,,,,0,,
R,Homepage.1.13,1573122880448,7,false,523,6032,200,https://localhost:8443/posters/assets/img/xceptanceLogo.png,image/png,0,0,4,0,4,4,,,,,0,,
R,Homepage.1.15,1573122880456,30,false,524,30256,200,https://localhost:8443/posters/assets/js/jquery-2.2.4.min.js,application/javascript,0,0,6,14,6,20,,,,,0,,
R,Homepage.1.14,1573122880452,68,false,528,143013,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_2.jpg,image/jpeg,0,0,5,61,5,66,,,,,0,,
