R,Homepage.1,1573122886839,44,false,829,6064,200,https://localhost:8443/posters/,text/html,0,24,0,22,21,43,,,,,0,,
R,Homepage.1.3,1573122886889,8,false,531,2677,200,https://localhost:8443/posters/assets/js/bootstrap-paginator.min.js,application/javascript,0,0,4,0,4,4,,,,,0,,
R,Homepage.1.5,1573122886900,5,false,522,1492,200,https://localhost:8443/posters/assets/js/posterMiniCart.js,application/javascript,0,0,3,0,3,3,,,,,0,,
R,Homepage.1.6,1573122886906,9,false,523,20127,200,https://localhost:8443/posters/assets/css/bootstrap.min.css,text/css,0,0,3,5,3,8,,,,,0,,
E,Request retried (attempt #1),1573122886917,TOrder,"Host: localhost, Reason: java.net.SocketException: Socket input is already shutdown"
R,Homepage.1.1,1573122886888,37,false,1038,51773,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Railways/Railways_7.jpg,image/jpeg,1,19,0,19,13,32,,,,,0,,
R,Homepage.1.2,1573122886888,38,false,1095,40669,200,https://localhost:8443/posters/assets/img/products/Flora_and_Fauna/Animals/Animals_1.jpg,image/jpeg,1,19,0,14,19,33,,,,,0,,
R,Homepage.1.8,1573122886926,18,false,514,1865,200,https://localhost:8443/posters/assets/js/poster.js,application/javascript,0,0,16,0,16,16,,,,,0,,
R,Homepage.1.4,1573122886889,59,false,1060,3074,200,https://localhost:8443/posters/assets/ico/favicon.ico,image/x-icon,2,33,0,22,33,55,,,,,0,,
R,Homepage.1.10,1573122886945,7,false,521,10211,200,https://localhost:8443/posters/assets/js/bootstrap.min.js,application/javascript,0,0,4,2,4,6,,,,,0,,
R,Homepage.1.12,1573122886952,9,false,545,46621,200,https://localhost:8443/posters/assets/img/products/Food/Cold_Cuts/Cold_Cuts_1.jpg,image/jpeg,0,0,5,3,5,8,,,,,0,,
R,Homepage.1.7,1573122886925,40,false,528,337123,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_3.jpg,image/jpeg,0,0,6,33,6,39,,,,,0,,
R,Homepage.1.11,1573122886949,23,false,528,313549,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_1.jpg,image/jpeg,0,0,3,19,3,22,,,,,0,,
R,Homepage.1.14,1573122886966,12,false,528,143013,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_2.jpg,image/jpeg,0,0,4,7,4,11,,,,,0,,
R,Homepage.1.13,1573122886964,14,false,523,6032,200,https://localhost:8443/posters/assets/img/xceptanceLogo.png,image/png,0,0,14,0,14,14,,,,,0,,
R,Homepage.1.9,1573122886927,53,false,1060,1780,200,https://localhost:8443/posters/assets/css/posters.css,text/css,1,22,0,21,29,50,,,,,0,,
R,Homepage.1.17,1573122886980,14,false,524,861,200,https://localhost:8443/posters/assets/css/posterMiniCart.css,text/css,0,0,12,0,12,12,,,,,0,,
R,Homepage.1.15,1573122886973,29,false,524,30256,200,https://localhost:8443/posters/assets/js/jquery-2.2.4.min.js,application/javascript,0,0,21,7,21,28,,,,,0,,
R,Homepage.1.16,1573122886978,25,false,528,306818,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_4.jpg,image/jpeg,0,0,5,20,5,25,,,,,0,,
A,Homepage,1573122886838,207,false
R,GoToSignIn.1,1573122887109,10,false,560,3897,200,https://localhost:8443/posters/login,text/html,0,0,8,1,8,9,,,,,0,,
A,GoToSignIn,1573122887109,72,false
R,GoToRegistrationForm.1,1573122887335,13,false,572,3977,200,https://localhost:8443/posters/registration,text/html,0,0,9,1,9,10,,,,,0,,
A,GoToRegistrationForm,1573122887335,65,false
R,Register.1,1573122887649,127,false,772,421,303,https://localhost:8443/posters/registration,text/html,0,0,123,0,123,123,,,,,0,,
R,Register.2,1573122887777,17,false,669,4082,200,https://localhost:8443/posters/login,text/html,0,0,15,1,15,16,,,,,0,,
A,Register,1573122887646,197,false
R,Login.1,1573122887940,121,false,699,621,303,https://localhost:8443/posters/login,text/html,0,0,119,0,119,119,,,,,0,,
R,Login.2,1573122888061,12,false,665,4591,200,https://localhost:8443/posters/,text/html,0,0,9,1,9,10,,,,,0,,
A,Login,1573122887939,181,false
R,SelectCategory.1,1573122888181,15,false,629,4562,200,https://localhost:8443/posters/category/Fireworks?categoryId=11,text/html,0,0,13,1,13,14,,,,,0,,
R,SelectCategory.9,1573122888199,15,false,624,33783,200,https://localhost:8443/posters/assets/img/products/Panoramas/Fireworks/Fireworks_3.jpg,image/jpeg,0,0,11,3,11,14,,,,,0,,
R,SelectCategory.12,1573122888204,11,false,624,42895,200,https://localhost:8443/posters/assets/img/products/Panoramas/Fireworks/Fireworks_2.jpg,image/jpeg,0,0,8,2,8,10,,,,,0,,
R,SelectCategory.10,1573122888200,16,false,624,37478,200,https://localhost:8443/posters/assets/img/products/Panoramas/Fireworks/Fireworks_5.jpg,image/jpeg,0,0,10,4,10,14,,,,,0,,
