R,Homepage.1,1573122908835,30,false,829,6064,200,https://localhost:8443/posters/,text/html,0,17,0,13,16,29,,,,,0,,
R,Homepage.1.4,1573122908872,6,true,469,7,0,https://localhost:8443/posters/assets/ico/favicon.ico,,1,0,2,0,6,6,,,,,0,,
E,Failed to download resource,1573122908880,TOrder,[0] https://localhost:8443/posters/assets/ico/favicon.ico
R,Homepage.1.1,1573122908868,23,false,1105,51993,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Railways/Railways_7.jpg,image/jpeg,0,13,0,7,12,19,,,,,0,,
R,Homepage.1.6,1573122908892,5,false,523,20127,200,https://localhost:8443/posters/assets/css/bootstrap.min.css,text/css,0,0,2,3,2,5,,,,,0,,
R,Homepage.1.2,1573122908868,30,false,552,40363,200,https://localhost:8443/posters/assets/img/products/Flora_and_Fauna/Animals/Animals_1.jpg,image/jpeg,0,0,25,1,25,26,,,,,0,,
R,Homepage.1.5,1573122908881,23,false,986,2924,200,https://localhost:8443/posters/assets/js/posterMiniCart.js,application/javascript,0,17,0,7,15,22,,,,,0,,
R,Homepage.1.3,1573122908872,33,false,1074,4109,200,https://localhost:8443/posters/assets/js/bootstrap-paginator.min.js,application/javascript,0,25,0,9,23,32,,,,,0,,
R,Homepage.1.9,1573122908905,2,false,517,1474,200,https://localhost:8443/posters/assets/css/posters.css,text/css,0,0,2,0,2,2,,,,,0,,
R,Homepage.1.8,1573122908905,4,false,514,1865,200,https://localhost:8443/posters/assets/js/poster.js,application/javascript,0,0,4,0,4,4,,,,,0,,
R,Homepage.1.10,1573122908905,4,false,521,10211,200,https://localhost:8443/posters/assets/js/bootstrap.min.js,application/javascript,0,0,3,1,3,4,,,,,0,,
R,Homepage.1.12,1573122908909,3,false,545,46621,200,https://localhost:8443/posters/assets/img/products/Food/Cold_Cuts/Cold_Cuts_1.jpg,image/jpeg,0,0,1,1,1,2,,,,,0,,
R,Homepage.1.11,1573122908908,6,false,528,313549,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_1.jpg,image/jpeg,0,0,2,3,2,5,,,,,0,,
R,Homepage.1.13,1573122908910,4,false,523,6032,200,https://localhost:8443/posters/assets/img/xceptanceLogo.png,image/png,0,0,2,0,2,2,,,,,0,,
R,Homepage.1.7,1573122908899,14,false,528,337123,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_3.jpg,image/jpeg,0,0,5,9,5,14,,,,,0,,
R,Homepage.1.14,1573122908912,4,false,528,143013,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_2.jpg,image/jpeg,0,0,2,1,2,3,,,,,0,,
R,Homepage.1.16,1573122908913,6,false,528,306818,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_4.jpg,image/jpeg,0,0,3,3,3,6,,,,,0,,
R,Homepage.1.17,1573122908914,6,false,524,861,200,https://localhost:8443/posters/assets/css/posterMiniCart.css,text/css,0,0,6,0,6,6,,,,,0,,
R,Homepage.1.15,1573122908913,11,false,524,30256,200,https://localhost:8443/posters/assets/js/jquery-2.2.4.min.js,application/javascript,0,0,6,5,6,11,,,,,0,,
A,Homepage,1573122908835,113,false
R,GoToSignIn.1,1573122909104,5,false,560,3897,200,https://localhost:8443/posters/login,text/html,0,0,4,1,4,5,,,,,0,,
R,GoToSignIn.4,1573122909111,3,false,522,1642,200,https://localhost:8443/posters/assets/ico/favicon.ico,image/x-icon,0,0,2,0,2,2,,,,,0,,
A,GoToSignIn,1573122909104,36,false
R,GoToRegistrationForm.1,1573122909255,6,false,572,3977,200,https://localhost:8443/posters/registration,text/html,0,0,4,1,4,5,,,,,0,,
A,GoToRegistrationForm,1573122909255,35,false
R,Register.1,1573122909418,166,false,773,421,303,https://localhost:8443/posters/registration,text/html,0,0,165,0,165,165,,,,,0,,
R,Register.2,1573122909584,16,false,669,4082,200,https://localhost:8443/posters/login,text/html,0,0,15,0,15,15,,,,,0,,
A,Register,1573122909418,212,false
R,Login.1,1573122909715,144,false,699,621,303,https://localhost:8443/posters/login,text/html,0,0,142,1,142,143,,,,,0,,
R,Login.2,1573122909859,9,false,665,4592,200,https://localhost:8443/posters/,text/html,0,0,8,1,8,9,,,,,0,,
A,Login,1573122909714,184,false
R,SelectTopCategory.1,1573122910010,7,false,636,4608,200,https://localhost:8443/posters/topCategory/Transportation?categoryId=3,text/html,0,0,6,0,6,6,,,,,0,,
R,SelectTopCategory.8,1573122910021,3,false,652,53878,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Classic_Cars/Classic_Cars_10.jpg,image/jpeg,0,0,1,1,1,2,,,,,0,,
R,SelectTopCategory.6,1573122910021,3,false,651,52809,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Classic_Cars/Classic_Cars_8.jpg,image/jpeg,0,0,1,1,1,2,,,,,0,,
R,SelectTopCategory.4,1573122910021,6,false,645,26618,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Airplanes/Airplanes_2.jpg,image/jpeg,0,0,4,1,4,5,,,,,0,,
R,SelectTopCategory.13,1573122910024,2,false,645,25741,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Airplanes/Airplanes_1.jpg,image/jpeg,0,0,2,0,2,2,,,,,0,,
R,SelectTopCategory.14,1573122910024,3,false,651,59620,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Classic_Cars/Classic_Cars_7.jpg,image/jpeg,0,0,2,1,2,3,,,,,0,,
R,SelectTopCategory.16,1573122910025,5,false,651,45883,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Classic_Cars/Classic_Cars_9.jpg,image/jpeg,0,0,5,0,5,5,,,,,0,,
A,SelectTopCategory,1573122910010,48,false
R,ProductDetailView.1,1573122910145,9,false,697,4241,200,https://localhost:8443/posters/productDetail/Ex-Omaha%20Transit%20Company%20Bus?productId=64,text/html,0,0,6,1,6,7,,,,,0,,
A,ProductDetailView,1573122910145,53,false
R,AddToCart.1,1573122910279,4,false,741,301,200,https://localhost:8443/posters/updatePrice,application/json,0,0,3,0,3,3,,,,,0,,
R,AddToCart.2,1573122910284,6,false,689,678,200,https://localhost:8443/posters/addToCartSlider?productId=64&finish=gloss&size=32+x+24+in,application/json,0,0,5,0,5,5,,,,,0,,
A,AddToCart,1573122910279,17,false
R,ViewCart.1,1573122910422,8,false,662,4855,200,https://localhost:8443/posters/cart,text/html,0,0,7,0,7,7,,,,,0,,
A,ViewCart,1573122910422,38,false
R,StartCheckout.1,1573122910606,6,false,609,602,303,https://localhost:8443/posters/checkout,text/html,0,0,2,0,2,2,,,,,0,,
R,StartCheckout.2,1573122910612,7,false,664,2993,200,https://localhost:8443/posters/enterShippingAddress,text/html,0,0,2,0,2,2,,,,,0,,
A,StartCheckout,1573122910606,45,false
R,EnterShippingAddress.1,1573122910804,4,false,930,319,303,https://localhost:8443/posters/shippingAddressCompleted,text/html,0,0,4,0,4,4,,,,,0,,
R,EnterShippingAddress.2,1573122910809,6,false,679,2856,200,https://localhost:8443/posters/enterBillingAddress,text/html,0,0,5,1,5,6,,,,,0,,
A,EnterShippingAddress,1573122910803,37,false
R,EnterBillingAddress.1,1573122910905,5,false,894,318,303,https://localhost:8443/posters/billingAddressCompleted,text/html,0,0,4,0,4,4,,,,,0,,
R,EnterBillingAddress.2,1573122910910,22,false,677,2869,200,https://localhost:8443/posters/enterPaymentMethod,text/html,0,0,21,1,21,22,,,,,0,,
A,EnterBillingAddress,1573122910905,59,false
R,EnterPaymentMethod.1,1573122911079,5,false,864,316,303,https://localhost:8443/posters/paymentMethodCompleted,text/html,0,0,4,0,4,4,,,,,0,,
R,EnterPaymentMethod.2,1573122911084,8,false,674,3540,200,https://localhost:8443/posters/checkoutOverview,text/html,0,0,7,1,7,8,,,,,0,,
A,EnterPaymentMethod,1573122911077,50,false
R,PlaceOrder.1,1573122911183,6,false,751,571,303,https://localhost:8443/posters/checkoutCompleted,text/html,0,0,5,0,5,5,,,,,0,,
R,PlaceOrder.2,1573122911189,9,false,626,4826,200,https://localhost:8443/posters/,text/html,0,0,6,1,6,7,,,,,0,,
A,PlaceOrder,1573122911182,50,false
R,Logout.1,1573122911303,2,false,603,478,303,https://localhost:8443/posters/logout,text/html,0,0,0,0,0,0,,,,,0,,
R,Logout.2,1573122911305,60,false,513,4777,200,https://localhost:8443/posters/,text/html,0,0,12,44,12,56,,,,,0,,
A,Logout,1573122911303,97,false
T,TOrder,1573122908833,2570,false,,
R,Homepage.1,1573122911410,32,false,829,6064,200,https://localhost:8443/posters/,text/html,1,19,0,14,17,31,,,,,0,,
R,Homepage.1.2,1573122911446,3,false,552,40363,200,https://localhost:8443/posters/assets/img/products/Flora_and_Fauna/Animals/Animals_1.jpg,image/jpeg,0,0,2,0,2,2,,,,,0,,
R,Homepage.1.3,1573122911450,4,false,531,2677,200,https://localhost:8443/posters/assets/js/bootstrap-paginator.min.js,application/javascript,0,0,2,0,2,2,,,,,0,,
R,Homepage.1.1,1573122911446,20,false,1105,52065,200,https://localhost:8443/posters/assets/img/products/Means_of_Transportation/Railways/Railways_7.jpg,image/jpeg,0,12,0,8,11,19,,,,,0,,
R,Homepage.1.5,1573122911466,3,false,522,1492,200,https://localhost:8443/posters/assets/js/posterMiniCart.js,application/javascript,0,0,1,0,1,1,,,,,0,,
R,Homepage.1.4,1573122911450,24,false,1060,3074,200,https://localhost:8443/posters/assets/ico/favicon.ico,image/x-icon,1,17,0,8,16,24,,,,,0,,
R,Homepage.1.6,1573122911468,6,false,523,20127,200,https://localhost:8443/posters/assets/css/bootstrap.min.css,text/css,0,0,2,4,2,6,,,,,0,,
R,Homepage.1.7,1573122911475,5,false,528,337123,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_3.jpg,image/jpeg,0,0,1,3,1,4,,,,,0,,
R,Homepage.1.8,1573122911480,2,false,514,1865,200,https://localhost:8443/posters/assets/js/poster.js,application/javascript,0,0,2,0,2,2,,,,,0,,
R,Homepage.1.9,1573122911482,2,false,517,1474,200,https://localhost:8443/posters/assets/css/posters.css,text/css,0,0,2,0,2,2,,,,,0,,
R,Homepage.1.10,1573122911483,6,false,521,10211,200,https://localhost:8443/posters/assets/js/bootstrap.min.js,application/javascript,0,0,3,1,3,4,,,,,0,,
R,Homepage.1.11,1573122911485,51,false,528,313549,200,https://localhost:8443/posters/assets/img/products/XXL/XXL_1.jpg,image/jpeg,0,0,1,3,1,4,,,,,0,,
R,Homepage.1.12,1573122911488,47,false,545,46621,200,https://localhost:8443/posters/assets/img/products/Food/Cold_Cuts/Cold_Cuts_1.jpg,image/jpeg,0,0,2,45,2,47,,,,,0,,
R,Homepage.1.13,1573122911535,2,false,523,6032,200,https://localhost:8443/posters/assets/img/xceptanceLogo.png,image/png,0,0,1,0,1,1,,,,,0,,
